city,city_ascii,lat,lng,admin_name,population
Barka Parbatta,Barka Parbatta,25.3396,87.0576,Bihār,13365.0
Mangalapur,Mangalapur,13.6245,79.5803,Andhra Pradesh,13353.0
Tiorpāra,Tiorpara,22.238,88.5614,West Bengal,13350.0
Bijai,Bijai,25.4711,87.0874,Bihār,13349.0
Nattappettai,Nattappettai,12.8187,79.7493,Tamil Nādu,13346.0
Sigli,Sigli,15.0631,75.4667,Karnātaka,13346.0
Vemulapūdi,Vemulapudi,17.6087,82.6138,Andhra Pradesh,13345.0
Payyanadam,Payyanadam,11.0108,76.4457,Kerala,13344.0
Pazhanji,Pazhanji,10.6885,76.0505,Kerala,13339.0
Mangalāpuram,Mangalapuram,11.5667,78.3788,Tamil Nādu,13337.0
Marungūr,Marungur,8.1721,77.5037,Tamil Nādu,13335.0
Rājpur,Rajpur,25.0768,84.2055,Bihār,13334.0
Chandi,Chandi,22.3503,88.2828,West Bengal,13332.0
Amarpura,Amarpura,26.3667,73.9833,Rājasthān,13326.0
Dambal,Dambal,15.296,75.7737,Karnātaka,13325.0
Tiruvārpu,Tiruvarpu,9.5811,76.4749,Kerala,13324.0
Pataili,Pataili,25.7872,85.8316,Bihār,13324.0
Dohta,Dohta,26.1071,87.9091,Bihār,13323.0
Bachhauta,Bachhauta,25.5242,86.4606,Bihār,13321.0
Dumariā,Dumaria,26.7652,84.3964,Bihār,13317.0
Nārāyangarh,Narayangarh,24.2708,75.0501,Madhya Pradesh,13306.0
Kāgvād,Kagvad,16.48,74.78,Mahārāshtra,13303.0
Goh,Goh,24.9845,84.6498,Bihār,13297.0
Sirhāli Kalān,Sirhali Kalan,31.2783,74.9414,Punjab,13295.0
Ratnāpuram,Ratnapuram,18.6283,79.5517,Andhra Pradesh,13293.0
Undrājavaram,Undrajavaram,16.7866,81.6997,Andhra Pradesh,13293.0
Padaivedu,Padaivedu,11.4401,77.8089,Tamil Nādu,13287.0
Aginiparru,Aginiparru,16.6817,80.7839,Andhra Pradesh,13283.0
Annāmalainagar,Annamalainagar,11.4,79.7333,Tamil Nādu,13281.0
Pānchgani,Panchgani,17.925,73.8,Mahārāshtra,13280.0
Fatehpur,Fatehpur,25.5089,85.1939,Bihār,13279.0
Prattipādu,Prattipadu,16.1878,80.3392,Andhra Pradesh,13279.0
Ettāpur,Ettapur,11.6625,78.4764,Tamil Nādu,13276.0
Tummanatti,Tummanatti,11.4284,76.7585,Tamil Nādu,13275.0
Raghunāthpur,Raghunathpur,25.5615,84.305,Bihār,13271.0
Buttar,Buttar,31.0038,75.3973,Punjab,13269.0
Modakkurichchi,Modakkurichchi,11.2329,77.7794,Tamil Nādu,13268.0
Peringom,Peringom,12.2236,75.3139,Kerala,13261.0
Karivalamvandanallūr,Karivalamvandanallur,9.2715,77.5416,Tamil Nādu,13258.0
Doddipatla,Doddipatla,16.5167,81.8436,Andhra Pradesh,13258.0
Muragācha,Muragacha,22.696,88.42,West Bengal,13249.0
Sumbha,Sumbha,25.5789,86.3608,Bihār,13246.0
Kuttyattur,Kuttyattur,11.9754,75.4927,Kerala,13244.0
Chhapra,Chhapra,26.4005,85.3721,Bihār,13242.0
Manivilundān,Manivilundan,11.6004,78.7169,Tamil Nādu,13240.0
Dharmaram,Dharmaram,18.3038,79.4892,Andhra Pradesh,13239.0
Daulatnagar,Daulatnagar,25.3216,87.8443,West Bengal,13235.0
Nanjai Kilābādi,Nanjai Kilabadi,11.2658,77.77,Tamil Nādu,13234.0
Dharphari,Dharphari,26.1501,84.9564,Bihār,13234.0
Perladka,Perladka,12.6426,75.1049,Kerala,13230.0
Sābang,Sabang,22.183,87.599,West Bengal,13224.0
Mahalpur,Mahalpur,31.3618,76.0377,Punjab,13223.0
Gopālasamudram,Gopalasamudram,8.6747,77.6379,Tamil Nādu,13223.0
Jūla Buzarg,Jula Buzarg,19.4639,76.9861,Mahārāshtra,13219.0
Arsali,Arsali,24.3754,83.5903,Jhārkhand,13214.0
Mathurāpur,Mathurapur,24.9073,85.9836,Bihār,13214.0
Bichkunda,Bichkunda,18.4,77.7167,Andhra Pradesh,13213.0
Kathevaram,Kathevaram,16.261,80.636,Andhra Pradesh,13209.0
Khiria,Khiria,25.6047,87.4578,Bihār,13209.0
Bondāda,Bondada,16.5295,81.4549,Andhra Pradesh,13205.0
Tonakkal,Tonakkal,8.6312,76.9555,Kerala,13198.0
Guttal,Guttal,14.8333,75.6333,Karnātaka,13198.0
Bundāla,Bundala,31.5333,74.9833,Punjab,13192.0
Hissāramuruvani,Hissaramuruvani,15.771,77.4194,Andhra Pradesh,13189.0
Jobat,Jobat,22.416,74.5683,Madhya Pradesh,13188.0
Palsāna,Palsana,27.5121,75.326,Rājasthān,13186.0
Mārathalli,Marathalli,12.15,77.1,Karnātaka,13182.0
Auria,Auria,24.8563,87.0112,Bihār,13177.0
Mānikpur,Manikpur,25.1339,86.6777,Bihār,13174.0
Penamalūru,Penamaluru,16.4681,80.7194,Andhra Pradesh,13170.0
Hājan,Hajan,34.2989,74.6168,Jammu and Kashmīr,13163.0
Samālsar,Samalsar,30.6364,74.9983,Punjab,13161.0
Hulkoti,Hulkoti,15.4333,75.5333,Karnātaka,13149.0
Bajala,Bajala,12.8537,74.8853,Karnātaka,13141.0
Kaua Kol,Kaua Kol,24.8447,85.8867,Bihār,13135.0
Gothva,Gothva,23.4781,72.5624,Gujarāt,13132.0
Tetāri,Tetari,25.3757,87.0691,Bihār,13126.0
Saktipur,Saktipur,23.864,88.1987,West Bengal,13123.0
Ayodhyāpattanam,Ayodhyapattanam,11.6755,78.2409,Tamil Nādu,13122.0
Koregaon,Koregaon,18.6456,74.0592,Mahārāshtra,13116.0
Maqsūda,Maqsuda,26.241,86.0585,Bihār,13115.0
Barhī,Barhi,24.3045,85.4195,Jhārkhand,13111.0
Shitāb Diāra,Shitab Diara,25.7563,84.6133,Bihār,13108.0
Sargūr,Sargur,11.9997,76.3961,Karnātaka,13108.0
Kanabūr,Kanabur,13.3523,75.4517,Karnātaka,13107.0
Kallūr,Kallur,16.1405,77.2081,Karnātaka,13107.0
Rājupālem,Rajupalem,15.1385,79.996,Andhra Pradesh,13106.0
Tirumakūdal Narsipur,Tirumakudal Narsipur,12.2121,76.9018,Karnātaka,13103.0
Kavitāl,Kavital,16.1082,76.7962,Karnātaka,13097.0
Medapādu,Medapadu,17.0044,82.1001,Andhra Pradesh,13097.0
Kottāram,Kottaram,8.1188,77.5243,Tamil Nādu,13093.0
Gaurhāti,Gaurhati,22.7687,87.8084,West Bengal,13084.0
Gurlapeta,Gurlapeta,18.1167,83.4167,Andhra Pradesh,13078.0
Takkolam,Takkolam,13.0164,79.7325,Tamil Nādu,13078.0
Chandhaus,Chandhaus,25.2977,84.8595,Bihār,13077.0
Udaipur Bithwār,Udaipur Bithwar,26.2872,86.1578,Bihār,13077.0
Peddavadlapūdi,Peddavadlapudi,16.4098,80.6114,Andhra Pradesh,13076.0
Ekwāri,Ekwari,25.2975,84.4994,Bihār,13075.0
Nasiyanūr,Nasiyanur,11.3381,77.6408,Tamil Nādu,13074.0
Gorakhpur,Gorakhpur,29.4467,75.6724,Haryāna,13068.0
Killai,Killai,11.4493,79.7668,Tamil Nādu,13066.0
Kalikiri,Kalikiri,13.6333,78.8,Andhra Pradesh,13065.0
Pallappālaiyam,Pallappalaiyam,10.9951,77.0845,Tamil Nādu,13065.0
Jālhalli,Jalhalli,13.0333,77.55,Karnātaka,13063.0
Paina,Paina,25.5406,86.9939,Bihār,13060.0
Balua,Balua,26.3272,87.6231,Bihār,13057.0
Mohgaon,Mohgaon,21.6394,78.7364,Madhya Pradesh,13057.0
Pandireddigūdem,Pandireddigudem,16.8,81.3167,Andhra Pradesh,13043.0
Pūlla,Pulla,16.8094,81.3238,Andhra Pradesh,13043.0
Fatehpur,Fatehpur,26.2813,87.1084,Bihār,13041.0
Rasauli,Rasauli,26.127,84.8378,Bihār,13038.0
Charābidya,Charabidya,22.3271,88.7879,West Bengal,13035.0
Turbihāl,Turbihal,15.7614,76.5964,Karnātaka,13034.0
Ajas,Ajas,34.3316,74.6801,Jammu and Kashmīr,13028.0
Dārāsuram,Darasuram,10.9515,79.3562,Tamil Nādu,13027.0
Neykkārappatti,Neykkarappatti,11.6225,78.1058,Tamil Nādu,13027.0
Dayālpur Sāpha,Dayalpur Sapha,25.7122,85.3188,Bihār,13021.0
Barāon,Baraon,25.4551,84.2661,Bihār,13021.0
Neuri,Neuri,26.0076,86.1841,Bihār,13019.0
Fatehpur,Fatehpur,25.2463,87.038,Bihār,13017.0
Bārah,Barah,25.3885,85.4912,Bihār,13017.0
Gangoli,Gangoli,13.6538,74.6664,Karnātaka,13014.0
Peddakūrapādu,Peddakurapadu,16.4833,80.2667,Andhra Pradesh,13014.0
Kalaiyamputtūr,Kalaiyamputtur,10.4542,77.4831,Tamil Nādu,13013.0
Belpukur,Belpukur,21.9851,88.2125,West Bengal,13011.0
Thara,Thara,26.7027,78.2788,Madhya Pradesh,13008.0
Chandauli,Chandauli,25.8972,85.7161,Bihār,13007.0
Sidhwān,Sidhwan,31.2725,75.3652,Punjab,13006.0
Jalam,Jalam,20.8167,76.5833,Mahārāshtra,13000.0
Ghorādongri,Ghoradongri,22.1228,78.0025,Madhya Pradesh,13000.0
Moviya,Moviya,21.9153,70.8465,Gujarāt,13000.0
Amauna,Amauna,25.0531,84.5169,Bihār,13000.0
Dammennu,Dammennu,16.8255,81.7079,Andhra Pradesh,13000.0
Anandāpuram,Anandapuram,11.09,76.9422,Tamil Nādu,12993.0
Lohiyār Ujain,Lohiyar Ujain,26.6284,84.7452,Bihār,12992.0
Baduriātola,Baduriatola,24.0928,84.0895,Jhārkhand,12990.0
Kottapadi,Kottapadi,10.0667,76.6,Kerala,12990.0
Chhāra,Chhara,28.6957,76.7072,Haryāna,12989.0
Chāwalhāti,Chawalhati,26.4841,88.5677,West Bengal,12988.0
Kollipara,Kollipara,16.2877,80.7519,Andhra Pradesh,12982.0
Chāng,Chang,28.8808,76.2427,Haryāna,12979.0
Jiānganj,Jianganj,25.8661,87.2612,Bihār,12976.0
Sitalpur,Sitalpur,26.405,85.007,Bihār,12971.0
Barwat Pasrāin,Barwat Pasrain,26.7925,84.5469,Bihār,12970.0
Phulwaria,Phulwaria,25.9395,85.0035,Bihār,12969.0
Bachrā,Bachra,23.6886,85.0703,Jhārkhand,12969.0
Lingamparti,Lingamparti,17.2827,82.1231,Andhra Pradesh,12967.0
Uppāda,Uppada,17.0833,82.3333,Andhra Pradesh,12964.0
Palangarai,Palangarai,11.1978,77.3058,Tamil Nādu,12963.0
Garhi,Garhi,25.0447,79.6772,Madhya Pradesh,12962.0
Kūdangulam,Kudangulam,8.1901,77.7002,Tamil Nādu,12957.0
Jhaua,Jhaua,25.625,84.5161,Bihār,12955.0
Mirdaul,Mirdaul,26.2363,87.0971,Bihār,12951.0
Mulakalūru,Mulakaluru,16.2776,80.0672,Andhra Pradesh,12949.0
Jaitpur,Jaitpur,25.9132,84.573,Bihār,12946.0
Lakkavaram,Lakkavaram,17.0628,81.2919,Andhra Pradesh,12945.0
Cherutana Tekku,Cherutana Tekku,9.323,76.4382,Kerala,12944.0
Sākhmohan,Sakhmohan,25.6325,85.9859,Bihār,12939.0
Rāmpur Shāmchand,Rampur Shamchand,25.5664,85.3289,Bihār,12937.0
Kachavaram,Kachavaram,16.5361,79.7187,Andhra Pradesh,12928.0
Ātmakūru,Atmakuru,14.6452,77.3554,Andhra Pradesh,12926.0
Amarwā Khurd,Amarwa Khurd,26.8333,84.25,Uttar Pradesh,12920.0
Kalanaur,Kalanaur,32.01,75.09,Punjab,12915.0
Karāhal,Karahal,25.4909,77.0543,Madhya Pradesh,12903.0
Kankandighi,Kankandighi,21.9744,88.4659,West Bengal,12900.0
Vellakkinar,Vellakkinar,11.0736,76.9566,Tamil Nādu,12899.0
Tirmaigiri,Tirmaigiri,17.427,79.4724,Andhra Pradesh,12899.0
Gurgunta,Gurgunta,16.2558,76.5628,Karnātaka,12898.0
Sisauna,Sisauna,26.132,87.6231,Bihār,12897.0
Bairia,Bairia,25.5563,85.1835,Bihār,12897.0
Kalappālangulam,Kalappalangulam,9.1889,77.5604,Tamil Nādu,12896.0
Saghar Sultānpur,Saghar Sultanpur,26.1583,84.757,Bihār,12893.0
Bāgewādi,Bagewadi,16.29,74.6,Mahārāshtra,12892.0
Elavanasūr,Elavanasur,11.7154,79.1796,Tamil Nādu,12889.0
Pentapādu Kasba,Pentapadu Kasba,16.7804,81.5254,Andhra Pradesh,12889.0
Kalavai,Kalavai,12.7691,79.4196,Tamil Nādu,12887.0
Ringnod,Ringnod,22.6113,74.9338,Madhya Pradesh,12880.0
Edattirutti,Edattirutti,10.3667,76.1333,Kerala,12880.0
Koturkolkara,Koturkolkara,9.5667,76.8833,Kerala,12876.0
Alāyaman,Alayaman,8.8843,76.9653,Kerala,12869.0
Tanakkangulam,Tanakkangulam,9.8877,78.0397,Tamil Nādu,12867.0
Mansāpur,Mansapur,26.5262,86.4101,Bihār,12859.0
Rehti,Rehti,22.7378,77.434,Madhya Pradesh,12859.0
Mūlaikkaraippatti,Mulaikkaraippatti,8.5454,77.7679,Tamil Nādu,12859.0
Ganapavaram,Ganapavaram,15.9232,80.5856,Andhra Pradesh,12859.0
Dhutauli,Dhutauli,25.5274,86.625,Bihār,12855.0
Chinnasekkadu,Chinnasekkadu,13.1609,80.2573,Tamil Nādu,12854.0
Daparkha,Daparkha,26.1293,86.9004,Bihār,12854.0
Saunshi,Saunshi,15.2167,75.3,Karnātaka,12848.0
Vedappatti,Vedappatti,10.9988,76.896,Tamil Nādu,12846.0
Rahika,Rahika,26.3803,86.0204,Bihār,12844.0
Bihārīganj,Bihariganj,25.7341,86.9884,Bihār,12843.0
Sugauna,Sugauna,26.4077,86.2174,Bihār,12842.0
Kallād,Kallad,9.95,76.6667,Kerala,12838.0
Janāi,Janai,22.7157,88.2426,West Bengal,12837.0
Meddappakkam,Meddappakkam,12.9166,80.1939,Tamil Nādu,12837.0
Kādachchinallūr,Kadachchinallur,11.3686,77.8033,Tamil Nādu,12830.0
Sattar,Sattar,25.955,86.5828,Bihār,12827.0
Barhauna,Barhauna,25.6043,85.7288,Bihār,12827.0
Kaul,Kaul,29.8461,76.6608,Haryāna,12826.0
Mullasshēri,Mullassheri,10.5333,76.0833,Kerala,12819.0
Salempur,Salempur,26.4588,84.6517,Bihār,12818.0
Arakere,Arakere,12.4133,76.8168,Karnātaka,12814.0
Ganga,Ganga,30.3229,74.9234,Punjab,12812.0
Ziro,Ziro,27.5664,93.8314,Arunāchal Pradesh,12806.0
Bela Simri,Bela Simri,25.5295,86.3079,Bihār,12805.0
Bhagwānpur Khurd,Bhagwanpur Khurd,26.75,83.74,Uttar Pradesh,12805.0
Venkatagirikota,Venkatagirikota,13.0012,78.4795,Andhra Pradesh,12803.0
Bāzidpur,Bazidpur,26.1536,86.1511,Bihār,12801.0
Yelmalla,Yelmalla,18.8241,78.1609,Andhra Pradesh,12800.0
Govindgarh,Govindgarh,24.3785,81.2964,Madhya Pradesh,12800.0
Kachchippalli,Kachchippalli,11.595,77.9188,Tamil Nādu,12798.0
Chinnakkāmpālaiyam,Chinnakkampalaiyam,10.7064,77.4575,Tamil Nādu,12796.0
Khuldābād,Khuldabad,20.0095,75.1888,Mahārāshtra,12794.0
Arohi,Arohi,31.8419,76.8645,Himāchal Pradesh,12794.0
Kurwa Mathiā,Kurwa Mathia,26.8572,84.5058,Bihār,12793.0
Lokāpur,Lokapur,16.1656,75.366,Karnātaka,12790.0
Gaura,Gaura,24.9643,86.3739,Bihār,12789.0
Rāmpurwā,Rampurwa,26.7544,84.7114,Bihār,12788.0
Mallāpur,Mallapur,16.14,74.81,Karnātaka,12786.0
Jasauli,Jasauli,26.4996,84.8171,Bihār,12781.0
Kannudaiyāmpatti,Kannudaiyampatti,10.6377,78.4733,Tamil Nādu,12778.0
Mudhol,Mudhol,18.9667,77.9167,Andhra Pradesh,12777.0
Nangavalli,Nangavalli,11.7619,77.8909,Tamil Nādu,12772.0
Harpur Bochaha,Harpur Bochaha,25.5919,85.7517,Bihār,12768.0
Nandyālampeta,Nandyalampeta,14.7218,78.8083,Andhra Pradesh,12768.0
Chodavaram,Chodavaram,17.438,81.7781,Andhra Pradesh,12764.0
Chāhatpur,Chahatpur,26.2331,87.5816,Bihār,12760.0
Bariyārpur,Bariyarpur,26.6347,84.9245,Bihār,12757.0
Maheswa,Maheswa,25.9718,86.855,Bihār,12757.0
Anaikal,Anaikal,9.6003,76.6846,Kerala,12756.0
Mahārājpur,Maharajpur,25.2087,87.7458,Jhārkhand,12755.0
Vadasseri,Vadasseri,8.1937,77.4343,Tamil Nādu,12751.0
Nawāda Gobindganj,Nawada Gobindganj,26.4868,84.6561,Bihār,12749.0
Barud,Barud,21.7497,75.527,Madhya Pradesh,12749.0
Kolappalūr,Kolappalur,11.51,77.45,Tamil Nādu,12748.0
Kāmrej,Kamrej,21.1364,72.9572,Gujarāt,12746.0
Maroli,Maroli,21.024,72.889,Gujarāt,12746.0
Begampur,Begampur,22.3705,88.494,West Bengal,12742.0
Dharampur Bānde,Dharampur Bande,25.6609,85.5742,Bihār,12741.0
Bahādurpur,Bahadurpur,25.4522,85.6303,Bihār,12739.0
Majārhāt,Majarhat,25.9654,86.8126,Bihār,12738.0
Chinna Gollapālem,Chinna Gollapalem,16.3701,81.5322,Andhra Pradesh,12738.0
Mahābaleshwar,Mahabaleshwar,17.925,73.6575,Mahārāshtra,12737.0
Bandlagūda,Bandlaguda,17.3543,78.3853,Andhra Pradesh,12734.0
Jāmi,Jami,18.05,83.2667,Andhra Pradesh,12732.0
Sonbarsa,Sonbarsa,25.7069,86.7379,Bihār,12731.0
Duvvūru,Duvvuru,14.8333,78.65,Andhra Pradesh,12727.0
Obalāpuram,Obalapuram,14.8,78.783,Andhra Pradesh,12725.0
Emmiganūru,Emmiganuru,15.15,76.92,Karnātaka,12720.0
Bakhtāwarpur,Bakhtawarpur,28.821,77.166,Delhi,12716.0
Mahtha,Mahtha,26.5988,86.3158,Bihār,12715.0
Pīrnagar,Pirnagar,25.5982,86.7178,Bihār,12712.0
Bāri,Bari,25.8769,86.1918,Bihār,12712.0
Dāmarcherla,Damarcherla,16.7269,79.6369,Andhra Pradesh,12710.0
Sivalārkulam,Sivalarkulam,8.87,77.5267,Tamil Nādu,12705.0
Mādugula,Madugula,17.9167,82.8,Andhra Pradesh,12704.0
Nirakpurpāli,Nirakpurpali,25.3244,84.8114,Bihār,12701.0
Samāi,Samai,24.9788,85.5861,Bihār,12697.0
Battulapalle,Battulapalle,14.5167,77.7833,Andhra Pradesh,12697.0
Sante Bennūr,Sante Bennur,14.1697,76.0033,Karnātaka,12695.0
Peraiyūr,Peraiyur,9.7341,77.79,Tamil Nādu,12690.0
Bamhnī,Bamhni,22.4822,80.3716,Madhya Pradesh,12687.0
Mānākondūr,Manakondur,18.3981,79.225,Andhra Pradesh,12687.0
Ālampur Gonpura,Alampur Gonpura,25.5404,85.0511,Bihār,12686.0
Maniyur,Maniyur,11.95,75.45,Kerala,12681.0
Daharia,Daharia,25.5307,87.5947,Bihār,12678.0
Kotturu,Kotturu,17.2958,82.4752,Andhra Pradesh,12661.0
Pūdūru,Puduru,16.152,77.8273,Andhra Pradesh,12660.0
Mugutkhan Hubli,Mugutkhan Hubli,15.79,74.75,Karnātaka,12658.0
Sheopuria,Sheopuria,28.53,79.77,Uttar Pradesh,12651.0
Tilāri,Tilari,25.004,85.252,Bihār,12649.0
Awantipur,Awantipur,33.9233,75.0128,Jammu and Kashmīr,12647.0
Pondūru,Ponduru,18.3508,83.7567,Andhra Pradesh,12640.0
Puttānattam,Puttanattam,10.467,78.3687,Tamil Nādu,12637.0
Kākan,Kakan,26.1509,87.5674,Bihār,12636.0
Tenmalai,Tenmalai,9.3129,77.4959,Tamil Nādu,12636.0
Adukam,Adukam,9.7954,76.8456,Kerala,12633.0
Kanniyambram,Kanniyambram,10.7333,76.4,Kerala,12633.0
Naduhatti,Naduhatti,11.4043,76.816,Tamil Nādu,12628.0
Kādiyāmpatti,Kadiyampatti,11.872,78.0961,Tamil Nādu,12625.0
Sirūr,Sirur,16.0965,75.7858,Karnātaka,12623.0
Jalpura,Jalpura,25.4862,84.737,Bihār,12621.0
Simri,Simri,25.7523,86.6074,Bihār,12619.0
Motkūr,Motkur,17.4569,79.2592,Andhra Pradesh,12616.0
Daipha,Daipha,25.1584,72.2444,Rājasthān,12615.0
Parigi,Parigi,13.9069,77.4572,Andhra Pradesh,12614.0
Chariyakulam,Chariyakulam,9.6527,77.1226,Kerala,12609.0
Kharak Kalān,Kharak Kalan,28.807,76.314,Haryāna,12605.0
Garh Sisai,Garh Sisai,25.6253,85.7887,Bihār,12603.0
Belagal,Belagal,15.8183,77.6702,Andhra Pradesh,12603.0
Muttanampālaiyam,Muttanampalaiyam,11.0845,77.3969,Tamil Nādu,12603.0
Angādikkal Tekkekara,Angadikkal Tekkekara,9.2063,76.7835,Kerala,12600.0
Hosir,Hosir,23.7735,85.8132,Jhārkhand,12596.0
Khagra,Khagra,25.3511,87.0624,Bihār,12595.0
Mīnākshipuram,Minakshipuram,9.8815,77.2747,Tamil Nādu,12592.0
Sami,Sami,23.6872,71.7786,Gujarāt,12591.0
Mahuākherāganj,Mahuakheraganj,29.13,78.92,Uttar Pradesh,12584.0
Koppal,Koppal,15.35,76.15,Karnātaka,12584.0
Chandwā,Chandwa,23.6756,84.7401,Jhārkhand,12580.0
Karedu,Karedu,15.1833,80.0667,Andhra Pradesh,12573.0
Kamalāpuram,Kamalapuram,11.768,78.0599,Tamil Nādu,12570.0
Āppukkudal,Appukkudal,11.4684,77.5766,Tamil Nādu,12569.0
Tirukkāttuppalli,Tirukkattuppalli,10.51,78.57,Tamil Nādu,12567.0
Mandrāmo,Mandramo,24.1822,85.8734,Jhārkhand,12554.0
Nohsa,Nohsa,25.5653,85.0558,Bihār,12551.0
Parasurāmpūr,Parasurampur,14.2606,76.8826,Karnātaka,12551.0
Pilich,Pilich,25.2379,85.3483,Bihār,12550.0
Marikal,Marikal,16.602,77.7294,Andhra Pradesh,12550.0
Devāpur,Devapur,19.0443,79.3499,Andhra Pradesh,12549.0
Osiān,Osian,26.7167,72.9167,Rājasthān,12548.0
Lakhipur,Lakhipur,24.8,93.02,Assam,12545.0
Nakhtarāna,Nakhtarana,23.35,69.2633,Gujarāt,12534.0
Turki,Turki,26.0294,86.0666,Bihār,12532.0
Vandithāvalam,Vandithavalam,10.65,76.7583,Kerala,12531.0
Betma,Betma,22.68,75.62,Madhya Pradesh,12529.0
Mahrail,Mahrail,26.2952,86.2763,Bihār,12529.0
Māyamānkurichchi,Mayamankurichchi,8.8855,77.5041,Tamil Nādu,12528.0
Hansot,Hansot,21.5833,72.8,Gujarāt,12525.0
Tola Khadda,Tola Khadda,26.7396,84.5014,Bihār,12522.0
Nekarāje,Nekaraje,12.5431,75.0833,Kerala,12519.0
Champādānga,Champadanga,22.83,87.96,West Bengal,12518.0
Kewatgāwān,Kewatgawan,25.8012,86.3229,Bihār,12518.0
Sāvalgi,Savalgi,16.671,75.3515,Karnātaka,12506.0
Pannaikkādu,Pannaikkadu,10.2761,77.6272,Tamil Nādu,12504.0
Sattēgālam,Sattegalam,12.15,77.1,Karnātaka,12503.0
Usmānpur,Usmanpur,25.3487,86.9669,Bihār,12500.0
Dhanupra,Dhanupra,25.6992,86.4716,Bihār,12500.0
Paithān Kawai,Paithan Kawai,26.1755,86.0685,Bihār,12497.0
Coringa,Coringa,16.8,82.2333,Andhra Pradesh,12495.0
Zuvvaladinne,Zuvvaladinne,14.808,80.0705,Andhra Pradesh,12492.0
Gosaingaon,Gosaingaon,25.3724,87.1049,Bihār,12492.0
Devsar,Devsar,28.76,76.087,Haryāna,12488.0
Vikāsnagar,Vikasnagar,30.468,77.774,Uttarākhand,12485.0
Ālwārkurichchi,Alwarkurichchi,8.7838,77.3952,Tamil Nādu,12485.0
Kotwāpatti Rāmpur,Kotwapatti Rampur,25.7153,84.8063,Bihār,12484.0
Domahani,Domahani,23.7569,87.0256,West Bengal,12480.0
Thair,Thair,18.3213,76.133,Mahārāshtra,12479.0
Chabāl Kalān,Chabal Kalan,31.4818,74.7927,Punjab,12477.0
Tiruppālai,Tiruppalai,9.9825,78.143,Tamil Nādu,12477.0
Kathāniān,Kathanian,31.6373,74.7572,Punjab,12476.0
Kuttiyēri,Kuttiyeri,12.0667,75.35,Kerala,12473.0
Shāhpura,Shahpura,23.1828,80.6997,Madhya Pradesh,12471.0
Bheja,Bheja,26.1046,86.395,Bihār,12471.0
Zaladanki,Zaladanki,14.8843,79.9125,Andhra Pradesh,12471.0
Rānranagudipeta,Ranranagudipeta,12.6618,78.5483,Tamil Nādu,12468.0
Lakshmīnārāyanapuram,Lakshminarayanapuram,11.7914,79.5555,Tamil Nādu,12467.0
Pātiram,Patiram,25.3167,88.75,West Bengal,12462.0
Guruvarājukuppam,Guruvarajukuppam,13.1125,79.5472,Andhra Pradesh,12458.0
Ahirauliyā,Ahirauliya,26.5091,84.7999,Bihār,12448.0
Harrai,Harrai,22.6143,79.2221,Madhya Pradesh,12447.0
Bhanas Hivre,Bhanas Hivre,19.4858,74.9664,Mahārāshtra,12443.0
Hanumantanpatti,Hanumantanpatti,9.7858,77.317,Tamil Nādu,12439.0
Nelmadūr,Nelmadur,9.51,78.3,Tamil Nādu,12438.0
Kānkon,Kankon,15.02,74.02,Goa,12434.0
Gohpur,Gohpur,26.8818,93.6156,Assam,12433.0
Bandalli,Bandalli,12.164,77.3504,Karnātaka,12431.0
Kallupatti,Kallupatti,9.7167,77.8667,Tamil Nādu,12429.0
Bairia,Bairia,26.7373,84.4371,Bihār,12425.0
Dhansura,Dhansura,23.3492,73.2119,Gujarāt,12424.0
Titara,Titara,26.2311,84.2444,Bihār,12421.0
Mallappulasseri,Mallappulasseri,9.3167,76.6833,Kerala,12416.0
Baswariyā,Baswariya,26.2833,86.4667,Bihār,12413.0
Hullatti,Hullatti,11.4771,76.696,Tamil Nādu,12408.0
Kolattūr,Kolattur,13.3295,79.4797,Andhra Pradesh,12401.0
Maraiyūr,Maraiyur,10.2762,77.1615,Kerala,12399.0
Ponnai,Ponnai,13.1276,79.2575,Tamil Nādu,12394.0
Buttāyagūdem,Buttayagudem,17.2089,81.3014,Andhra Pradesh,12394.0
Payyanpalli,Payyanpalli,11.8111,76.0556,Kerala,12391.0
Kalingiyam,Kalingiyam,11.4324,77.4178,Tamil Nādu,12389.0
Kamtaul,Kamtaul,26.328,85.8238,Bihār,12386.0
Ammavārikuppam,Ammavarikuppam,13.1784,79.4169,Tamil Nādu,12386.0
Tendūkheda,Tendukheda,23.1708,78.8724,Madhya Pradesh,12381.0
Chennampatti,Chennampatti,11.7011,77.6785,Tamil Nādu,12380.0
Kallamalai,Kallamalai,11.0489,76.5691,Kerala,12379.0
Attanūr,Attanur,11.5006,78.1356,Tamil Nādu,12377.0
Panjīpāra,Panjipara,26.1369,88.0132,West Bengal,12376.0
Sher,Sher,26.3422,84.621,Bihār,12375.0
Arma,Arma,25.1966,86.2468,Bihār,12372.0
Shamsābād,Shamsabad,23.8149,77.4957,Madhya Pradesh,12372.0
Olagadam,Olagadam,11.5656,77.6428,Tamil Nādu,12368.0
Allāpalli,Allapalli,19.43,80.06,Mahārāshtra,12363.0
Dharhara,Dharhara,25.2543,86.403,Bihār,12363.0
Moka,Moka,15.238,77.0599,Karnātaka,12359.0
Ichora,Ichora,19.4333,78.4667,Andhra Pradesh,12358.0
Nitte,Nitte,13.1858,74.9394,Karnātaka,12354.0
